1.000000000000000000e+00 2.138776105822636220e-01 -4.695832628217745663e-02 9.752334657138934937e-04 1.194652225982241640e-02 1.640017664853137686e-02 1.782265657760028280e-02 1.329663072933022147e-02 1.846263078991289969e-02 1.633248145305913474e-02
1.100000000000000089e+00 -7.354262598700177234e-02 -1.528511374764181946e-02 -7.212935152465821398e-03 2.443968747358258448e-02 5.950672116779222309e-03 2.073349250932304821e-02 2.906974902351615320e-02 2.983088070694366045e-02 2.659004530277365302e-02
1.200000000000000178e+00 4.609104662773150229e-02 6.455117336165810960e-02 -1.849849591604890708e-03 9.003882693296133555e-03 7.131379292077480447e-02 3.805002724848573215e-02 4.199076691299215985e-02 4.180036605753931211e-02 4.128597684315835764e-02
1.300000000000000044e+00 1.320662955816127859e-03 1.650293236152480525e-01 1.226928832960643145e-01 4.810164498044841586e-02 5.312161628393720358e-02 6.126663132220935143e-02 5.620476809953304370e-02 5.654026025672995864e-02 5.508540139544668146e-02
1.400000000000000133e+00 1.782852103861196358e-01 3.164047213005616310e-02 7.975811341281821565e-02 6.136003543358461987e-02 9.633561555740352556e-02 7.329905987337262396e-02 7.172117341077079156e-02 6.858194762245771459e-02 7.045395157375658468e-02
1.500000000000000000e+00 1.822677174343163287e-01 -9.610221320344863871e-04 8.968194373506638284e-02 7.589284344794508530e-02 8.425859665012863653e-02 8.634930649317404394e-02 8.621786205342396592e-02 8.583721756411442916e-02 8.663601368098797217e-02
1.600000000000000089e+00 1.413561495859694817e-01 3.319989749681175051e-02 1.544284118812357387e-01 1.003644495095126765e-01 9.125947707112838647e-02 1.021977430216282484e-01 1.062736154748232797e-01 1.002084969713266244e-01 1.027074506836199302e-01
1.700000000000000178e+00 1.328768508075024168e-01 8.993787002313304024e-02 1.609319850809736718e-01 1.122638967247090863e-01 1.101813855584888868e-01 1.037832278544844472e-01 1.206175548168780809e-01 1.186905107047670355e-01 1.166414952291930790e-01
1.800000000000000044e+00 1.428455741369892007e-01 7.920426469727019636e-02 1.584496189459102811e-01 8.459664110068092213e-02 1.263396617080871920e-01 1.277015054774811864e-01 1.379697770785876243e-01 1.323115520804332423e-01 1.343648302885344648e-01
1.900000000000000133e+00 2.936225983552834262e-01 9.153375544196915015e-02 1.709942232086335001e-01 1.478426981080541991e-01 1.338710541033339696e-01 1.462183474057969501e-01 1.459837743944436550e-01 1.478173648856309919e-01 1.477220764557835297e-01
2.000000000000000000e+00 2.231828447824557582e-01 2.778622167250905939e-01 1.459626259859841957e-01 1.277398772137232630e-01 1.633131593259901648e-01 1.626029768307809820e-01 1.616459233950694463e-01 1.603005531299188935e-01 1.608569040877987633e-01
2.100000000000000089e+00 1.117549891960271102e-01 1.471089383752236246e-01 1.661557975022596723e-01 1.738293921314013335e-01 1.608920151911965024e-01 1.749453103673742349e-01 1.765189118645199007e-01 1.723490060845688787e-01 1.735098792633831544e-01
2.200000000000000178e+00 1.307092415167960819e-01 1.958730414557789123e-01 1.765484596951515661e-01 1.778973371723565622e-01 1.718541634304151522e-01 1.875467066493124724e-01 1.822914477099746022e-01 1.834495618855487287e-01 1.844366608108725936e-01
2.300000000000000266e+00 1.537244895345492579e-01 2.183650601323209595e-01 2.301312547134433117e-01 2.072729627393199436e-01 2.041919153395035380e-01 1.899273595532710024e-01 1.949579142160303702e-01 1.941514857196212085e-01 1.920455684771503468e-01
2.400000000000000355e+00 1.380693727394529113e-01 2.932938501140270882e-01 1.834593532802089033e-01 2.187310623382349994e-01 2.266230305472481110e-01 1.955242489000290351e-01 2.092397474744169261e-01 1.993082862398880273e-01 2.020482883071471059e-01
2.500000000000000000e+00 3.108925916736372530e-01 2.069794696246468335e-01 1.944166912855789520e-01 2.029756186158694353e-01 1.948865475779382461e-01 2.126939799965205935e-01 2.016771057995665473e-01 2.060217497146393240e-01 2.051387553646256690e-01
2.600000000000000089e+00 1.187398723630321701e-01 1.293136373633653469e-01 1.862433028932847789e-01 1.710885660228713134e-01 2.165394902508354646e-01 2.071477585006745170e-01 2.064716431097489147e-01 2.086204755968016633e-01 2.112778460617171228e-01
2.700000000000000178e+00 1.522064121297597161e-01 1.996640097623404719e-01 1.986652840939223952e-01 2.111592844913863787e-01 2.137422418540597946e-01 2.161525478577173143e-01 2.113545369814572861e-01 2.107901021440284905e-01 2.083429103789093961e-01
2.800000000000000266e+00 4.100524065378316485e-02 2.220051608037528212e-01 2.179433335651467796e-01 1.998146260014819209e-01 2.045331008035335685e-01 2.109735252433554975e-01 2.087855622284071899e-01 2.066496710115153512e-01 2.084926002932730726e-01
2.900000000000000355e+00 3.222380682236344329e-01 1.479030206964434824e-01 2.245610668445231495e-01 2.045295050045682905e-01 2.192642840858942954e-01 1.961425327140143560e-01 2.048582003560138476e-01 2.026118803681263014e-01 2.034763884854013938e-01
3.000000000000000000e+00 2.966292417826950079e-01 1.602961894326575543e-01 1.391522195300478604e-01 1.942462374956389348e-01 1.939240989289672812e-01 1.974177902129373996e-01 1.996798593944840161e-01 1.963227958228453418e-01 1.949583107920433989e-01
3.100000000000000089e+00 2.266034765337636703e-01 2.097311744941849632e-01 1.567379512473723313e-01 2.002217146908489842e-01 1.728360441890269272e-01 1.978708437112128571e-01 1.860954371567150600e-01 1.841838402975622957e-01 1.851097694933281357e-01
3.200000000000000178e+00 1.247509007225390543e-01 1.529170460173009949e-01 1.108737704055646756e-01 1.864700743022167928e-01 1.770138538362035219e-01 1.613408519614406011e-01 1.735380834534981098e-01 1.712266756764104503e-01 1.721494776486301448e-01
3.300000000000000266e+00 1.631296791263832369e-01 1.445025680565891757e-01 1.421998551885119422e-01 1.685133507845352485e-01 1.408924403027481398e-01 1.542783409975643227e-01 1.565518208768925945e-01 1.571871095140332519e-01 1.566529229515195298e-01
3.400000000000000355e+00 1.605325427448507369e-01 1.414773167020323685e-01 1.177782798949857934e-01 1.521365030965571852e-01 1.355837300184065952e-01 1.437300790492820890e-01 1.329979517720324411e-01 1.366960239786740861e-01 1.351391191242027057e-01
3.500000000000000000e+00 1.562585946603201048e-02 8.289467177390308361e-02 1.105064189854524925e-01 1.157436283151688783e-01 1.189139011365451387e-01 1.241043493576846624e-01 1.153780550809068023e-01 1.141550302965408659e-01 1.150285714841395163e-01
3.600000000000000089e+00 4.196167791608026998e-02 7.228208778212347196e-02 7.171272852031719547e-02 1.004938037988647170e-01 8.174166271807907502e-02 8.561414783298212927e-02 8.100485605486898444e-02 9.010055226497953873e-02 8.915702222018830059e-02
3.700000000000000178e+00 2.715336605592595376e-01 1.180933491577778882e-01 8.598230322072626663e-02 6.140530616005095838e-02 5.416009263605008756e-02 6.015749401342675162e-02 6.385393144795593889e-02 6.251410412518995652e-02 6.148211238010585500e-02
3.800000000000000266e+00 -7.590342151137054183e-02 7.061600982938143201e-02 2.811934722026404598e-02 3.192757801996305017e-02 3.586514256907560871e-02 4.479889754964545140e-02 2.657425424587240431e-02 2.876548481500530025e-02 3.231189775730475972e-02
3.900000000000000355e+00 -5.276152646081071901e-02 -5.761210388776932118e-02 -1.632817393193752159e-02 -2.732222234805185834e-02 -3.251870843693972779e-03 -1.733083212003172675e-03 -4.262385045147184214e-03 -6.122254301019647293e-03 -3.466830455033947326e-03
4.000000000000000000e+00 -8.647402940878104460e-02 -1.548352752162001633e-01 -1.840564195002942702e-02 -9.344019734979533420e-02 -2.617689064807439403e-02 -3.474920478334379836e-02 -3.895769651850086029e-02 -3.868225174680034462e-02 -3.831370855312235535e-02
4.100000000000000533e+00 -3.536863709013302742e-02 -8.403448915182004653e-02 -8.539732202215571943e-02 -7.436411218149380220e-02 -7.099075825188527755e-02 -6.858541909690622773e-02 -7.019444916693101666e-02 -7.579146185995114249e-02 -7.565207497673893944e-02
4.200000000000000178e+00 1.937360478720945300e-02 -2.491642782170237769e-02 -9.336028960311990033e-02 -1.081050778271246543e-01 -1.205923807711063028e-01 -1.179097798002666092e-01 -1.139035650865836968e-01 -1.124629256456753934e-01 -1.150183416649621926e-01
4.299999999999999822e+00 -2.699933186997135470e-01 -1.582799271713287714e-01 -1.656211955231070010e-01 -1.414540058297429070e-01 -1.384068329679946363e-01 -1.585208353783283952e-01 -1.538484257222845764e-01 -1.574616828158232895e-01 -1.580467197790843825e-01
4.400000000000000355e+00 9.082671082127902196e-05 -2.068174946626546717e-01 -1.659989447859344103e-01 -2.356946696575720479e-01 -1.815376973759842971e-01 -1.977685509417250742e-01 -1.970169163431856052e-01 -1.975808402686844711e-01 -2.011388066447337974e-01
4.500000000000000000e+00 -5.230455161568468014e-01 -2.412227065807414084e-01 -2.635931240795893471e-01 -2.543143528790346997e-01 -2.578781651380658846e-01 -2.461574520643259600e-01 -2.392220070782686836e-01 -2.465614426162052730e-01 -2.455481019930142172e-01
4.600000000000000533e+00 -2.658764093053829214e-01 -2.555653387045919711e-01 -2.434921536392209984e-01 -2.715412160815264264e-01 -2.862368022405434864e-01 -2.934059843516512722e-01 -2.919132597291810849e-01 -2.888115331558856469e-01 -2.887947665243414952e-01
4.700000000000000178e+00 -3.477820571101504776e-01 -3.886708075167421006e-01 -3.650865957834877329e-01 -3.506749207785530009e-01 -3.362799557118345550e-01 -3.265573715316769654e-01 -3.379630935954309190e-01 -3.362765071747644274e-01 -3.369283224921675868e-01
4.800000000000000711e+00 -4.176794809338243986e-01 -4.106198236119991130e-01 -3.479523545153588859e-01 -3.652078735288794009e-01 -3.863546500920668758e-01 -3.820825865674807864e-01 -3.851441004868851881e-01 -3.826915440447162253e-01 -3.820466347398870366e-01
4.900000000000000355e+00 -6.023083717394447367e-01 -4.217033160511087231e-01 -4.471282926008452452e-01 -4.445017927894873710e-01 -4.378394336298701561e-01 -4.347455040186777864e-01 -4.321101398424612161e-01 -4.258106253144913200e-01 -4.302357984645351907e-01
5.000000000000000000e+00 -4.427375245174994811e-01 -4.986891968417758170e-01 -4.848477577822524753e-01 -4.499175671049568948e-01 -4.771401215337731094e-01 -4.676997319722557833e-01 -4.768117428027429106e-01 -4.762225183664223205e-01 -4.763020795939157948e-01
5.100000000000000533e+00 -3.539175696322370834e-01 -5.167922020376496395e-01 -4.897875507059481492e-01 -5.015845756935088939e-01 -5.149028077053982022e-01 -5.322924142677972759e-01 -5.226986770879092914e-01 -5.262610339979046925e-01 -5.225891133414544143e-01
5.200000000000000178e+00 -6.653832735290888811e-01 -5.162342810486263422e-01 -5.329119993452738901e-01 -5.705197040896082816e-01 -5.601587186188736744e-01 -5.782950702285828415e-01 -5.632577229478021863e-01 -5.669607062277151055e-01 -5.678477410404582093e-01
5.300000000000000711e+00 -6.357185120680373114e-01 -7.424775601060020769e-01 -6.469319000643638518e-01 -6.176366951445863007e-01 -6.150308659988027449e-01 -6.190087718903727332e-01 -6.095524899021962373e-01 -6.146893517496528903e-01 -6.134736269579210699e-01
5.400000000000000355e+00 -6.663474533988796855e-01 -6.027600986698584684e-01 -6.794924981056164048e-01 -6.603289441378568103e-01 -6.710626059642956776e-01 -6.513627887496294955e-01 -6.598657010005173351e-01 -6.597082752227545477e-01 -6.559946086136979604e-01
5.500000000000000000e+00 -6.392881433234741673e-01 -6.251666623632846642e-01 -6.796062970009020265e-01 -7.286765734762616908e-01 -6.934008184189045521e-01 -7.014931143732973107e-01 -7.030932688647061335e-01 -6.993873330060831339e-01 -7.004844628715993782e-01
5.600000000000000533e+00 -6.173991551152324675e-01 -7.058947568946015716e-01 -7.228690473117738158e-01 -7.371981570784538196e-01 -7.451992050184570449e-01 -7.538912129023213060e-01 -7.418455974747066861e-01 -7.418494095022908352e-01 -7.407077713116212436e-01
5.700000000000000178e+00 -6.481774338961444615e-01 -8.906748695413100325e-01 -7.790555935489741346e-01 -7.659740557751364420e-01 -7.862199834705346779e-01 -7.815242333074765568e-01 -7.834158020975444670e-01 -7.809734989291124974e-01 -7.811927072340038025e-01
5.800000000000000711e+00 -1.010049406752258738e+00 -9.319700692342413051e-01 -8.222533820622284217e-01 -8.423948706190640401e-01 -8.119226104233191466e-01 -8.234841925860503231e-01 -8.179788278450114136e-01 -8.199048998498207341e-01 -8.183817440481846450e-01
5.900000000000000355e+00 -9.067193983240217081e-01 -9.601978999956073402e-01 -8.296066649073604582e-01 -8.381325679298051723e-01 -8.333812794097131826e-01 -8.498480814654870708e-01 -8.548425494080613696e-01 -8.530595636497541046e-01 -8.506434024635800561e-01
6.000000000000000000e+00 -8.650655526198511858e-01 -8.479535287955570766e-01 -8.802443139888798118e-01 -8.823076450531300852e-01 -8.807433334036696149e-01 -8.953846916228984654e-01 -8.811305876761102995e-01 -8.840630988568547455e-01 -8.852035734813613610e-01
6.100000000000000533e+00 -9.596743769044061567e-01 -9.171166952793221583e-01 -9.336452636175327502e-01 -9.284545000338153553e-01 -9.293362237773550305e-01 -9.281061255941406296e-01 -9.196280477836209499e-01 -9.137179640187407248e-01 -9.155871145131536659e-01
6.200000000000000178e+00 -9.430467865348013401e-01 -1.006153037753757085e+00 -9.775879049343954019e-01 -9.094978394607030614e-01 -9.445002097296629762e-01 -9.306544304886835706e-01 -9.438727281177352602e-01 -9.411435366405669356e-01 -9.411839072923705585e-01
6.300000000000000711e+00 -8.539827619039221940e-01 -9.833805001081363795e-01 -9.735601656543332316e-01 -9.782147566530005056e-01 -9.559704549176859523e-01 -9.621617222761708055e-01 -9.657754900916573071e-01 -9.660831104818915493e-01 -9.657751690340484751e-01
6.400000000000000355e+00 -8.801032767729761730e-01 -9.691106770768170842e-01 -1.010135842941664031e+00 -9.939684606032920255e-01 -9.801654747425423420e-01 -9.765757808432390386e-01 -9.834572755711584735e-01 -9.877441224693064292e-01 -9.866605426766595910e-01
6.500000000000000000e+00 -1.048682914057018856e+00 -9.702283729879803698e-01 -9.915521125946876735e-01 -1.030968703504526296e+00 -1.005905990803141137e+00 -1.012744823155455443e+00 -1.003853723195589964e+00 -1.005834674876650681e+00 -1.004559082772944256e+00
6.600000000000000533e+00 -1.076980799019374713e+00 -1.057624698420884801e+00 -9.561971335892985868e-01 -1.022679722170440675e+00 -1.033502546328040950e+00 -1.022122755298645602e+00 -1.021039104968824107e+00 -1.018211577298414161e+00 -1.019301632887305020e+00
6.700000000000000178e+00 -1.047739168158919432e+00 -1.125629892677232347e+00 -1.000430498769564913e+00 -1.008522740639572701e+00 -1.046850653491701699e+00 -1.024659871457405336e+00 -1.034203561610492317e+00 -1.035920919468910073e+00 -1.031519537986691937e+00
6.800000000000000711e+00 -1.016124456194802628e+00 -1.130192343342620864e+00 -1.050722124576725314e+00 -1.049801585071427956e+00 -1.033807715843898523e+00 -1.053374897925412501e+00 -1.045120376073659596e+00 -1.040035417147152197e+00 -1.041007694251332438e+00
6.900000000000000355e+00 -1.040707036822377196e+00 -9.553475421122563649e-01 -9.899594589969087366e-01 -1.024107689664404575e+00 -1.021119448533199359e+00 -1.052950140527787237e+00 -1.046015399675036095e+00 -1.048000584567627680e+00 -1.047137034010978018e+00
7.000000000000000000e+00 -9.936893530404692365e-01 -1.003830670233545552e+00 -1.027566463362103777e+00 -1.054904986272922951e+00 -1.044773801220505227e+00 -1.053019563758884614e+00 -1.047176002472462564e+00 -1.051028009070967384e+00 -1.051856490311155801e+00
7.100000000000000533e+00 -1.037176610759419360e+00 -1.087624624016979791e+00 -1.034404905332616531e+00 -1.035530173986118907e+00 -1.055401606662668135e+00 -1.050255622426023550e+00 -1.050157640839649797e+00 -1.049339625328227665e+00 -1.049559060335150784e+00
7.200000000000000178e+00 -8.129199019471007315e-01 -1.053997782933799421e+00 -1.097451574937491792e+00 -1.037387733503445153e+00 -1.041478926563211393e+00 -1.051700276677660639e+00 -1.050488365180737960e+00 -1.051312512322546855e+00 -1.048845574244754220e+00
7.300000000000000711e+00 -1.156470343478706031e+00 -9.487081760305460243e-01 -1.024233267791377688e+00 -1.051125219943752853e+00 -1.038539256429075408e+00 -1.043922946292402454e+00 -1.042801605383595565e+00 -1.045506694998623587e+00 -1.043493665319584318e+00
7.400000000000000355e+00 -9.192250985194454493e-01 -1.139450213880314422e+00 -1.020062567745751325e+00 -1.022129269544147068e+00 -1.052135073559704814e+00 -1.045071199442155985e+00 -1.040992050946565550e+00 -1.038709779537109634e+00 -1.038175710648354233e+00
7.500000000000000000e+00 -1.037992257141207020e+00 -1.017301118485788969e+00 -1.055315752409872410e+00 -1.037779587789743108e+00 -1.029032119826876812e+00 -1.036189209639542641e+00 -1.026709811581385079e+00 -1.027534712849224929e+00 -1.027996342417184739e+00
7.600000000000000533e+00 -8.852336349953504602e-01 -1.010501051572994413e+00 -1.005770682756624401e+00 -1.013246435632703779e+00 -1.032845814823658115e+00 -1.021437198483408748e+00 -1.018818145177623258e+00 -1.016698437087369955e+00 -1.018540229587348245e+00
7.700000000000000178e+00 -1.152972349319826950e+00 -1.061020114569711348e+00 -1.012627373329689551e+00 -9.858985162113412803e-01 -1.003628350171299477e+00 -1.004868056894375306e+00 -1.005182830073056754e+00 -1.003240656114292806e+00 -1.005375552680275231e+00
7.800000000000000711e+00 -1.015229238606426110e+00 -9.864830060352330898e-01 -1.002180481811728141e+00 -9.924310284379208591e-01 -9.846620984627737494e-01 -9.954846584227244888e-01 -9.907586630548671502e-01 -9.929053424327672905e-01 -9.899858686503254512e-01
7.900000000000000355e+00 -1.166103246687684836e+00 -8.802630179596439008e-01 -9.954673750895052242e-01 -9.708293998576473793e-01 -9.723760444731747166e-01 -9.758004428646004369e-01 -9.834165764138771415e-01 -9.761256096905819302e-01 -9.745034732013163614e-01
8.000000000000000000e+00 -1.085433538854774449e+00 -9.674319166596353492e-01 -9.733820253481868523e-01 -9.673558745418328053e-01 -9.453226215741732386e-01 -9.548807300150877753e-01 -9.540456585782740584e-01 -9.564637089575028783e-01 -9.572835831792776418e-01
8.099999999999999645e+00 -8.903428203778485095e-01 -9.462305265495499773e-01 -9.428272386095569724e-01 -9.331485226793500010e-01 -9.384908093482343672e-01 -9.317600451095598979e-01 -9.400000201546768741e-01 -9.410760567642680874e-01 -9.414493151853552400e-01
8.200000000000001066e+00 -9.038387421992977178e-01 -9.997562017100239951e-01 -9.454107311726922536e-01 -9.522719170173179482e-01 -9.130905171596482850e-01 -9.251293797103377070e-01 -9.276930885767699086e-01 -9.220933328825093866e-01 -9.224207746941119890e-01
8.300000000000000711e+00 -9.717353450607285614e-01 -9.459207299890926013e-01 -9.263405672849380768e-01 -8.709538699029067965e-01 -9.066011298380466377e-01 -8.987816954486637089e-01 -9.068579758933900115e-01 -9.077062714314547698e-01 -9.039935176471705081e-01
8.400000000000000355e+00 -1.006074981079403186e+00 -9.090952176301717591e-01 -8.648982624447187906e-01 -8.993357586713813800e-01 -8.777188685301218207e-01 -8.824793002882073134e-01 -8.869393614906345702e-01 -8.872754544470040639e-01 -8.856891267536225465e-01
8.500000000000000000e+00 -9.831154910002141145e-01 -9.263139435976108782e-01 -8.941865720418549213e-01 -8.607029093020706068e-01 -8.764521027805955988e-01 -8.690978009974947849e-01 -8.693993396730059775e-01 -8.660627827376283783e-01 -8.703028331419261354e-01
8.599999999999999645e+00 -6.512711938669915046e-01 -9.039180272064699651e-01 -8.109833329509302802e-01 -8.739338802642684367e-01 -8.429214967270645120e-01 -8.571565278288810763e-01 -8.506851027777622143e-01 -8.515209347789834959e-01 -8.509120081554419901e-01
8.700000000000001066e+00 -7.931609044250315099e-01 -8.608050927233075189e-01 -7.933943165484745874e-01 -8.246788617551257250e-01 -8.274798494550203998e-01 -8.434026059438283207e-01 -8.317575185261618653e-01 -8.333037629347660458e-01 -8.340100703307185004e-01
8.800000000000000711e+00 -6.673792845126403916e-01 -8.538902410859450232e-01 -7.698501131664725605e-01 -7.882980422497667394e-01 -8.333818617326010925e-01 -8.134348733226980377e-01 -8.119475141428303955e-01 -8.190779420348917039e-01 -8.207652397806716182e-01
8.900000000000000355e+00 -8.195251285416801368e-01 -8.308305515080030013e-01 -8.253950431820684663e-01 -8.250998939854603531e-01 -8.146324688615306231e-01 -8.058741137720056846e-01 -8.050246758885242215e-01 -8.048915166702350632e-01 -8.064568776925061799e-01
9.000000000000000000e+00 -6.008306324850670732e-01 -7.756335604013631091e-01 -7.761714937831879491e-01 -7.584475022012214795e-01 -7.979018201482181993e-01 -7.918311505541374418e-01 -7.890530289668316044e-01 -7.941724254798194771e-01 -7.931742827014128805e-01
9.099999999999999645e+00 -7.660608705904348170e-01 -7.738601344811082416e-01 -7.950601872001535897e-01 -7.859816911087471603e-01 -7.726547609493940039e-01 -7.794217444774288461e-01 -7.747278551057552587e-01 -7.845268888730858592e-01 -7.812258622125392016e-01
9.200000000000001066e+00 -7.518254450481468565e-01 -7.493863398138157494e-01 -7.295407709708123800e-01 -7.771628187484567185e-01 -7.765637660486710558e-01 -7.666507973886288463e-01 -7.784404695493880588e-01 -7.724996339679353063e-01 -7.727404104623649683e-01
9.300000000000000711e+00 -7.333943185826411471e-01 -8.920815245160885754e-01 -7.581421968569221903e-01 -7.784605608192117776e-01 -7.631468944262530529e-01 -7.807706186271390347e-01 -7.645741346062535637e-01 -7.661458226867957633e-01 -7.655057911373144286e-01
9.400000000000000355e+00 -7.776567465469458318e-01 -7.646044443158079851e-01 -8.543432845938673248e-01 -7.164272078419821055e-01 -7.432363810656308356e-01 -7.616429726791539290e-01 -7.607158790565223816e-01 -7.597896348059294258e-01 -7.572071875023143050e-01
9.500000000000000000e+00 -9.062003281986845682e-01 -7.337350664431221414e-01 -7.382606740663538725e-01 -7.698981486996443468e-01 -7.618737740520862278e-01 -7.647410205952015483e-01 -7.618396199455274020e-01 -7.596178380552557341e-01 -7.602452427132178059e-01
9.600000000000001421e+00 -9.265848929001813117e-01 -7.193414424123834028e-01 -8.450715795861281077e-01 -7.684899204302073628e-01 -7.424042692611544370e-01 -7.544374091195890086e-01 -7.598476465799605117e-01 -7.594877769398267198e-01 -7.583482036484980870e-01
9.700000000000001066e+00 -8.086760244872854830e-01 -7.543486191420273324e-01 -7.510291583563157847e-01 -7.489058649747180052e-01 -7.509376689543916239e-01 -7.578378046637469501e-01 -7.569621011743808969e-01 -7.609442374401585996e-01 -7.601585115008522298e-01
9.800000000000000711e+00 -7.238933033049516075e-01 -7.462918079732960841e-01 -6.992950387558918290e-01 -7.871994255657783768e-01 -7.746670199924353684e-01 -7.676090689388889166e-01 -7.704745274246644904e-01 -7.654313078319986419e-01 -7.653455622862034291e-01
9.900000000000000355e+00 -7.796706748649535612e-01 -7.139743115674355156e-01 -7.635550502733781109e-01 -7.989460746757227616e-01 -7.634485069916288058e-01 -7.668857924118451797e-01 -7.755874363469442700e-01 -7.736726167313685565e-01 -7.737417411000456768e-01
1.000000000000000000e+01 -8.386888063830989504e-01 -8.200591757390166547e-01 -7.939098389816652279e-01 -7.569118950558786363e-01 -7.952427395933565624e-01 -7.820229456745380059e-01 -7.816301299891013077e-01 -7.801084369490839387e-01 -7.831992862402481492e-01
